user,artist,plays
00d4955ea4a15be4607cebb0579414b1f39b62c0,alison moyet,135
00d4955ea4a15be4607cebb0579414b1f39b62c0,r.e.m.,114
00d4955ea4a15be4607cebb0579414b1f39b62c0,madonna,145
00d4955ea4a15be4607cebb0579414b1f39b62c0,this mortal coil,149
00d4955ea4a15be4607cebb0579414b1f39b62c0,counting crows,149
00d4955ea4a15be4607cebb0579414b1f39b62c0,take that,151
00d4955ea4a15be4607cebb0579414b1f39b62c0,the beach boys,143
00d4cbe2ac3c3a395038e97f63b1af42167fea95,radiohead,132
00d4cbe2ac3c3a395038e97f63b1af42167fea95,jack johnson,97
00d4cbe2ac3c3a395038e97f63b1af42167fea95,jack's mannequin,116
00d4cbe2ac3c3a395038e97f63b1af42167fea95,mercyme,111
00d4cbe2ac3c3a395038e97f63b1af42167fea95,rebecca st. james,108
00d4cbe2ac3c3a395038e97f63b1af42167fea95,sister hazel,106
00d4cbe2ac3c3a395038e97f63b1af42167fea95,belle and sebastian,102
00d4cbe2ac3c3a395038e97f63b1af42167fea95,derek bailey,101
00d4cbe2ac3c3a395038e97f63b1af42167fea95,céline dion,97
00d4cbe2ac3c3a395038e97f63b1af42167fea95,saving abel,90
00d4cbe2ac3c3a395038e97f63b1af42167fea95,hootie & the blowfish,73
00d4cbe2ac3c3a395038e97f63b1af42167fea95,jonathan larson,81
00d4cbe2ac3c3a395038e97f63b1af42167fea95,pat monahan,76
00d4cbe2ac3c3a395038e97f63b1af42167fea95,heart,74
00d4cbe2ac3c3a395038e97f63b1af42167fea95,the calling,74
00d4cbe2ac3c3a395038e97f63b1af42167fea95,sherwood,73
00d4cbe2ac3c3a395038e97f63b1af42167fea95,taylor swift,73
00d4cbe2ac3c3a395038e97f63b1af42167fea95,faith hill,69
00d4cbe2ac3c3a395038e97f63b1af42167fea95,the starting line,62
00d4cbe2ac3c3a395038e97f63b1af42167fea95,the verve pipe,64
00d4cbe2ac3c3a395038e97f63b1af42167fea95,john mayer,132
00d4cbe2ac3c3a395038e97f63b1af42167fea95,dave matthews band,85
00d4cbe2ac3c3a395038e97f63b1af42167fea95,pearl jam,140
00d4cbe2ac3c3a395038e97f63b1af42167fea95,leigh nash,69
00d4cbe2ac3c3a395038e97f63b1af42167fea95,matt nathanson,145
00d4cbe2ac3c3a395038e97f63b1af42167fea95,five for fighting,142
00d4cbe2ac3c3a395038e97f63b1af42167fea95,goo goo dolls,3772
00d4cbe2ac3c3a395038e97f63b1af42167fea95,third eye blind,531
00d4cbe2ac3c3a395038e97f63b1af42167fea95,the shins,530
00d4cbe2ac3c3a395038e97f63b1af42167fea95,vanessa carlton,486
00d4cbe2ac3c3a395038e97f63b1af42167fea95,james taylor,433
00d4cbe2ac3c3a395038e97f63b1af42167fea95,vertical horizon,404
00d4cbe2ac3c3a395038e97f63b1af42167fea95,jim brickman,365
00d4cbe2ac3c3a395038e97f63b1af42167fea95,coldplay,336
00d4cbe2ac3c3a395038e97f63b1af42167fea95,death cab for cutie,323
00d4cbe2ac3c3a395038e97f63b1af42167fea95,matt costa,433
00d4cbe2ac3c3a395038e97f63b1af42167fea95,michelle branch,300
00d4cbe2ac3c3a395038e97f63b1af42167fea95,avril lavigne,302
00d4cbe2ac3c3a395038e97f63b1af42167fea95,sarah mclachlan,159
00d4cbe2ac3c3a395038e97f63b1af42167fea95,relient k,160
00d4cbe2ac3c3a395038e97f63b1af42167fea95,third day,171
00d4cbe2ac3c3a395038e97f63b1af42167fea95,rascal flatts,173
00d4cbe2ac3c3a395038e97f63b1af42167fea95,paramore,151
00d4cbe2ac3c3a395038e97f63b1af42167fea95,matchbox twenty,205
00d4cbe2ac3c3a395038e97f63b1af42167fea95,lifehouse,273
00d4cbe2ac3c3a395038e97f63b1af42167fea95,angels & airwaves,276
00d4cbe2ac3c3a395038e97f63b1af42167fea95,lincoln brewster,184
00d4e4aa79095faf620701123d63778a2b0568b5,audioslave,41
00d4e4aa79095faf620701123d63778a2b0568b5,a perfect circle,52
00d4e4aa79095faf620701123d63778a2b0568b5,wednesday 13,52
00d4e4aa79095faf620701123d63778a2b0568b5,black label society,49
00d4e4aa79095faf620701123d63778a2b0568b5,linkin park,49
00d4e4aa79095faf620701123d63778a2b0568b5,megadeth,49
00d4e4aa79095faf620701123d63778a2b0568b5,limp bizkit,46
00d4e4aa79095faf620701123d63778a2b0568b5,foo fighters,45
00d4e4aa79095faf620701123d63778a2b0568b5,bob dylan,42
00d4e4aa79095faf620701123d63778a2b0568b5,buckcherry,42
00d4e4aa79095faf620701123d63778a2b0568b5,mötley crüe,39
00d4e4aa79095faf620701123d63778a2b0568b5,chris cornell,26
00d4e4aa79095faf620701123d63778a2b0568b5,oasis,39
00d4e4aa79095faf620701123d63778a2b0568b5,jason mraz,34
00d4e4aa79095faf620701123d63778a2b0568b5,steve vai,34
00d4e4aa79095faf620701123d63778a2b0568b5,coal chamber,32
00d4e4aa79095faf620701123d63778a2b0568b5,guns n' roses,32
00d4e4aa79095faf620701123d63778a2b0568b5,michael jackson,32
00d4e4aa79095faf620701123d63778a2b0568b5,wolfmother,30
00d4e4aa79095faf620701123d63778a2b0568b5,eddie vedder,29
00d4e4aa79095faf620701123d63778a2b0568b5,killswitch engage,29
00d4e4aa79095faf620701123d63778a2b0568b5,stereophonics,55
00d4e4aa79095faf620701123d63778a2b0568b5,nickelback,39
00d4e4aa79095faf620701123d63778a2b0568b5,deftones,61
00d4e4aa79095faf620701123d63778a2b0568b5,lenny kravitz,78
00d4e4aa79095faf620701123d63778a2b0568b5,slipknot,878
00d4e4aa79095faf620701123d63778a2b0568b5,pearl jam,1331
00d4e4aa79095faf620701123d63778a2b0568b5,stone sour,71
00d4e4aa79095faf620701123d63778a2b0568b5,alice in chains,692
00d4e4aa79095faf620701123d63778a2b0568b5,muse,493
00d4e4aa79095faf620701123d63778a2b0568b5,faith no more,407
00d4e4aa79095faf620701123d63778a2b0568b5,enrique bunbury,286
00d4e4aa79095faf620701123d63778a2b0568b5,soundgarden,259
00d4e4aa79095faf620701123d63778a2b0568b5,rammstein,239
00d4e4aa79095faf620701123d63778a2b0568b5,marilyn manson,186
00d4e4aa79095faf620701123d63778a2b0568b5,green day,182
00d4e4aa79095faf620701123d63778a2b0568b5,machine head,174
00d4e4aa79095faf620701123d63778a2b0568b5,héroes del silencio,252
00d4e4aa79095faf620701123d63778a2b0568b5,ozzy osbourne,144
00d4e4aa79095faf620701123d63778a2b0568b5,koЯn,157
00d4e4aa79095faf620701123d63778a2b0568b5,murderdolls,87
00d4e4aa79095faf620701123d63778a2b0568b5,u2,88
00d4e4aa79095faf620701123d63778a2b0568b5,nirvana,92
00d4e4aa79095faf620701123d63778a2b0568b5,the who,105
00d4e4aa79095faf620701123d63778a2b0568b5,papa roach,83
00d4e4aa79095faf620701123d63778a2b0568b5,silverchair,121
00d4e4aa79095faf620701123d63778a2b0568b5,system of a down,136
00d4e4aa79095faf620701123d63778a2b0568b5,stone temple pilots,136
00d4e4aa79095faf620701123d63778a2b0568b5,pantera,113
00d51fbdcfead40155ebff9639636d776dd09132,james brown,2
00d51fbdcfead40155ebff9639636d776dd09132,michael jackson,3
00d51fbdcfead40155ebff9639636d776dd09132,nirvana,3
00d51fbdcfead40155ebff9639636d776dd09132,antony and the johnsons,2
00d51fbdcfead40155ebff9639636d776dd09132,asian kung-fu generation,2
00d51fbdcfead40155ebff9639636d776dd09132,bee gees,2
00d51fbdcfead40155ebff9639636d776dd09132,extremoduro,2
00d51fbdcfead40155ebff9639636d776dd09132,gnarls barkley,2
00d51fbdcfead40155ebff9639636d776dd09132,jack white & alicia keys,2
00d51fbdcfead40155ebff9639636d776dd09132,jamiroquai,2
00d51fbdcfead40155ebff9639636d776dd09132,lafee,3
00d51fbdcfead40155ebff9639636d776dd09132,kasia cerekwicka,2
00d51fbdcfead40155ebff9639636d776dd09132,lori meyers,2
00d51fbdcfead40155ebff9639636d776dd09132,muchachito bombo infierno,2
00d51fbdcfead40155ebff9639636d776dd09132,the doors,2
00d51fbdcfead40155ebff9639636d776dd09132,uverworld,2
00d51fbdcfead40155ebff9639636d776dd09132,vanilla ninja,2
00d51fbdcfead40155ebff9639636d776dd09132,aaron waters,1
00d51fbdcfead40155ebff9639636d776dd09132,ac/dc,1
00d51fbdcfead40155ebff9639636d776dd09132,madonna,1
00d51fbdcfead40155ebff9639636d776dd09132,john lennon,2
00d51fbdcfead40155ebff9639636d776dd09132,good charlotte,3
00d51fbdcfead40155ebff9639636d776dd09132,brinck,117
00d51fbdcfead40155ebff9639636d776dd09132,ich und ich,4
00d51fbdcfead40155ebff9639636d776dd09132,sergey lazarev,4
00d51fbdcfead40155ebff9639636d776dd09132,green day,22
00d51fbdcfead40155ebff9639636d776dd09132,måns zelmerlöw,22
00d51fbdcfead40155ebff9639636d776dd09132,alexander rybak,21
00d51fbdcfead40155ebff9639636d776dd09132,guano apes,13
00d51fbdcfead40155ebff9639636d776dd09132,muse,12
00d51fbdcfead40155ebff9639636d776dd09132,lovebugs,11
00d51fbdcfead40155ebff9639636d776dd09132,incubus,10
00d51fbdcfead40155ebff9639636d776dd09132,kate nash,9
00d51fbdcfead40155ebff9639636d776dd09132,blur,7
00d51fbdcfead40155ebff9639636d776dd09132,damien rice,16
00d51fbdcfead40155ebff9639636d776dd09132,helena paparizou,7
00d51fbdcfead40155ebff9639636d776dd09132,onerepublic,7
00d51fbdcfead40155ebff9639636d776dd09132,waldos people,7
00d51fbdcfead40155ebff9639636d776dd09132,mor ve Ötesi,6
00d51fbdcfead40155ebff9639636d776dd09132,oasis,6
00d51fbdcfead40155ebff9639636d776dd09132,antonio orozco,5
00d51fbdcfead40155ebff9639636d776dd09132,red hot chili peppers,5
00d51fbdcfead40155ebff9639636d776dd09132,the beatles,5
00d51fbdcfead40155ebff9639636d776dd09132,caroline af ugglas,7
00d51fbdcfead40155ebff9639636d776dd09132,biffy clyro,4
00d5445aca0454840af7232903a3dd5cd5cbde4f,jay dee,110
00d5445aca0454840af7232903a3dd5cd5cbde4f,mobb deep,111
00d5445aca0454840af7232903a3dd5cd5cbde4f,the olivia tremor control,115
00d5445aca0454840af7232903a3dd5cd5cbde4f,viktor vaughn,81
00d5445aca0454840af7232903a3dd5cd5cbde4f,m83,117
00d5445aca0454840af7232903a3dd5cd5cbde4f,huun-huur-tu,130
00d5445aca0454840af7232903a3dd5cd5cbde4f,rufus wainwright,127
00d5445aca0454840af7232903a3dd5cd5cbde4f,nick drake,130
00d5445aca0454840af7232903a3dd5cd5cbde4f,vashti bunyan,134
00d5445aca0454840af7232903a3dd5cd5cbde4f,autechre,134
00d5445aca0454840af7232903a3dd5cd5cbde4f,letta mbulu,109
00d5445aca0454840af7232903a3dd5cd5cbde4f,bob dylan,125
00d5445aca0454840af7232903a3dd5cd5cbde4f,tom waits,108
00d5445aca0454840af7232903a3dd5cd5cbde4f,notorious b.i.g.,98
00d5445aca0454840af7232903a3dd5cd5cbde4f,the magnetic fields,106
00d5445aca0454840af7232903a3dd5cd5cbde4f,beck,105
00d5445aca0454840af7232903a3dd5cd5cbde4f,rick ross,103
00d5445aca0454840af7232903a3dd5cd5cbde4f,the go! team,103
00d5445aca0454840af7232903a3dd5cd5cbde4f,dizzee rascal,102
00d5445aca0454840af7232903a3dd5cd5cbde4f,the moldy peaches,101
00d5445aca0454840af7232903a3dd5cd5cbde4f,unrest,101
00d5445aca0454840af7232903a3dd5cd5cbde4f,big l,99
00d5445aca0454840af7232903a3dd5cd5cbde4f,raekwon,99
00d5445aca0454840af7232903a3dd5cd5cbde4f,vordul mega,98
00d5445aca0454840af7232903a3dd5cd5cbde4f,hüsker dü,95
00d5445aca0454840af7232903a3dd5cd5cbde4f,aphex twin,85
00d5445aca0454840af7232903a3dd5cd5cbde4f,toots and the maytals,137
00d5445aca0454840af7232903a3dd5cd5cbde4f,ugk,108
00d5445aca0454840af7232903a3dd5cd5cbde4f,tinariwen,137
00d5445aca0454840af7232903a3dd5cd5cbde4f,mount eerie,198
00d5445aca0454840af7232903a3dd5cd5cbde4f,the cool kids,144
00d5445aca0454840af7232903a3dd5cd5cbde4f,quasimoto,142
00d5445aca0454840af7232903a3dd5cd5cbde4f,papoose,1125
00d5445aca0454840af7232903a3dd5cd5cbde4f,nina simone,1006
00d5445aca0454840af7232903a3dd5cd5cbde4f,freeway,632
00d5445aca0454840af7232903a3dd5cd5cbde4f,ghostface,517
00d5445aca0454840af7232903a3dd5cd5cbde4f,mf doom,443
00d5445aca0454840af7232903a3dd5cd5cbde4f,the fiery furnaces,336
00d5445aca0454840af7232903a3dd5cd5cbde4f,j dilla,309
00d5445aca0454840af7232903a3dd5cd5cbde4f,junior boys,302
00d5445aca0454840af7232903a3dd5cd5cbde4f,curren$y,274
00d5445aca0454840af7232903a3dd5cd5cbde4f,the microphones,237
00d5445aca0454840af7232903a3dd5cd5cbde4f,nas,233
00d5445aca0454840af7232903a3dd5cd5cbde4f,belle and sebastian,219
00d5445aca0454840af7232903a3dd5cd5cbde4f,madlib,2211
00d5445aca0454840af7232903a3dd5cd5cbde4f,deerhoof,208
00d5445aca0454840af7232903a3dd5cd5cbde4f,elliott smith,210
00d5445aca0454840af7232903a3dd5cd5cbde4f,wale,152
00d5445aca0454840af7232903a3dd5cd5cbde4f,the velvet underground,158
00d5445aca0454840af7232903a3dd5cd5cbde4f,clipse,160
00d5445aca0454840af7232903a3dd5cd5cbde4f,yo la tengo,181
00d5445aca0454840af7232903a3dd5cd5cbde4f,sufjan stevens,149
00d5445aca0454840af7232903a3dd5cd5cbde4f,young marble giants,189
00d5445aca0454840af7232903a3dd5cd5cbde4f,the knife,199
00d5445aca0454840af7232903a3dd5cd5cbde4f,the mountain goats,201
00d5445aca0454840af7232903a3dd5cd5cbde4f,r.e.m.,206
00d5445aca0454840af7232903a3dd5cd5cbde4f,arthur russell,207
00d5445aca0454840af7232903a3dd5cd5cbde4f,sebadoh,183
00d56a125a04426daec7cf81d61d6bd7e7364a86,dear and the headlights,373
00d56a125a04426daec7cf81d61d6bd7e7364a86,five minute ride,374
00d56a125a04426daec7cf81d61d6bd7e7364a86,animal collective,383
00d56a125a04426daec7cf81d61d6bd7e7364a86,enter shikari,384
00d56a125a04426daec7cf81d61d6bd7e7364a86,the receiving end of sirens,403
00d56a125a04426daec7cf81d61d6bd7e7364a86,mewithoutyou,395
00d56a125a04426daec7cf81d61d6bd7e7364a86,beirut,406
00d56a125a04426daec7cf81d61d6bd7e7364a86,emarosa,412
00d56a125a04426daec7cf81d61d6bd7e7364a86,sigur rós,371
00d56a125a04426daec7cf81d61d6bd7e7364a86,"drop dead, gorgeous",419
00d56a125a04426daec7cf81d61d6bd7e7364a86,oh no! oh my!,395
00d56a125a04426daec7cf81d61d6bd7e7364a86,portugal. the man,369
00d56a125a04426daec7cf81d61d6bd7e7364a86,test icicles,305
00d56a125a04426daec7cf81d61d6bd7e7364a86,foals,356
00d56a125a04426daec7cf81d61d6bd7e7364a86,biology,338
00d56a125a04426daec7cf81d61d6bd7e7364a86,moneen,334
00d56a125a04426daec7cf81d61d6bd7e7364a86,the go! team,315
00d56a125a04426daec7cf81d61d6bd7e7364a86,face tomorrow,288
00d56a125a04426daec7cf81d61d6bd7e7364a86,horse the band,276
00d56a125a04426daec7cf81d61d6bd7e7364a86,strata,276
00d56a125a04426daec7cf81d61d6bd7e7364a86,the dear hunter,269
00d56a125a04426daec7cf81d61d6bd7e7364a86,panic at the disco,258
00d56a125a04426daec7cf81d61d6bd7e7364a86,the whitest boy alive,241
00d56a125a04426daec7cf81d61d6bd7e7364a86,get cape. wear cape. fly,434
00d56a125a04426daec7cf81d61d6bd7e7364a86,the postal service,362
00d56a125a04426daec7cf81d61d6bd7e7364a86,the mayan factor,438
00d56a125a04426daec7cf81d61d6bd7e7364a86,the hush sound,292
00d56a125a04426daec7cf81d61d6bd7e7364a86,yesterday's rising,444
00d56a125a04426daec7cf81d61d6bd7e7364a86,pinback,440
00d56a125a04426daec7cf81d61d6bd7e7364a86,dance gavin dance,1902
00d56a125a04426daec7cf81d61d6bd7e7364a86,underoath,1478
00d56a125a04426daec7cf81d61d6bd7e7364a86,city and colour,1135
00d56a125a04426daec7cf81d61d6bd7e7364a86,chiodos,1104
00d56a125a04426daec7cf81d61d6bd7e7364a86,la dispute,1008
00d56a125a04426daec7cf81d61d6bd7e7364a86,circa survive,941
00d56a125a04426daec7cf81d61d6bd7e7364a86,thrice,894
00d56a125a04426daec7cf81d61d6bd7e7364a86,saosin,871
00d56a125a04426daec7cf81d61d6bd7e7364a86,dredg,809
00d56a125a04426daec7cf81d61d6bd7e7364a86,as cities burn,808
00d56a125a04426daec7cf81d61d6bd7e7364a86,alexisonfire,798
00d56a125a04426daec7cf81d61d6bd7e7364a86,the fall of troy,1731
00d56a125a04426daec7cf81d61d6bd7e7364a86,thursday,728
00d56a125a04426daec7cf81d61d6bd7e7364a86,bright eyes,763
00d56a125a04426daec7cf81d61d6bd7e7364a86,death cab for cutie,448
00d56a125a04426daec7cf81d61d6bd7e7364a86,paulson,460
00d56a125a04426daec7cf81d61d6bd7e7364a86,angus & julia stone,460
00d56a125a04426daec7cf81d61d6bd7e7364a86,crystal castles,463
00d56a125a04426daec7cf81d61d6bd7e7364a86,scary kids scaring kids,468
00d56a125a04426daec7cf81d61d6bd7e7364a86,a great big pile of leaves,446
00d56a125a04426daec7cf81d61d6bd7e7364a86,electric president,495
00d56a125a04426daec7cf81d61d6bd7e7364a86,the most serene republic,498
00d56a125a04426daec7cf81d61d6bd7e7364a86,the sound of animals fighting,580
00d56a125a04426daec7cf81d61d6bd7e7364a86,interpol,587
00d56a125a04426daec7cf81d61d6bd7e7364a86,moving mountains,664
00d56cce92ba6bdb0bb0f18956b425971e1d581d,alice donut,189
00d56cce92ba6bdb0bb0f18956b425971e1d581d,neutral milk hotel,246
00d56cce92ba6bdb0bb0f18956b425971e1d581d,franz ferdinand,238
00d56cce92ba6bdb0bb0f18956b425971e1d581d,bonnie prince billy,233
00d56cce92ba6bdb0bb0f18956b425971e1d581d,nick cave and the bad seeds,214
00d56cce92ba6bdb0bb0f18956b425971e1d581d,jonathan richman and the modern lovers,200
00d56cce92ba6bdb0bb0f18956b425971e1d581d,camel,196
00d56cce92ba6bdb0bb0f18956b425971e1d581d,the cardigans,195
00d56cce92ba6bdb0bb0f18956b425971e1d581d,the black keys,248
00d56cce92ba6bdb0bb0f18956b425971e1d581d,kate bush,189
00d56cce92ba6bdb0bb0f18956b425971e1d581d,a perfect circle,171
00d56cce92ba6bdb0bb0f18956b425971e1d581d,broken social scene,187
00d56cce92ba6bdb0bb0f18956b425971e1d581d,the zombies,182
00d56cce92ba6bdb0bb0f18956b425971e1d581d,bruce haack,181
00d56cce92ba6bdb0bb0f18956b425971e1d581d,david bowie,177
00d56cce92ba6bdb0bb0f18956b425971e1d581d,damon,169
00d56cce92ba6bdb0bb0f18956b425971e1d581d,the cars,169
00d56cce92ba6bdb0bb0f18956b425971e1d581d,tori amos,168
00d56cce92ba6bdb0bb0f18956b425971e1d581d,dorothy ashby,167
00d56cce92ba6bdb0bb0f18956b425971e1d581d,autolux,157
00d56cce92ba6bdb0bb0f18956b425971e1d581d,the jesus and mary chain,257
00d56cce92ba6bdb0bb0f18956b425971e1d581d,booker t. & the mgs,141
00d56cce92ba6bdb0bb0f18956b425971e1d581d,suicide,188
00d56cce92ba6bdb0bb0f18956b425971e1d581d,ramones,261
00d56cce92ba6bdb0bb0f18956b425971e1d581d,alamo race track,294
00d56cce92ba6bdb0bb0f18956b425971e1d581d,mazzy star,268
00d56cce92ba6bdb0bb0f18956b425971e1d581d,arcade fire,261
00d56cce92ba6bdb0bb0f18956b425971e1d581d,cat power,923
00d56cce92ba6bdb0bb0f18956b425971e1d581d,louis and bebe barron,642
00d56cce92ba6bdb0bb0f18956b425971e1d581d,tom waits,634
00d56cce92ba6bdb0bb0f18956b425971e1d581d,the beatles,565
00d56cce92ba6bdb0bb0f18956b425971e1d581d,pj harvey,545
00d56cce92ba6bdb0bb0f18956b425971e1d581d,beach house,525
00d56cce92ba6bdb0bb0f18956b425971e1d581d,the dandy warhols,514
00d56cce92ba6bdb0bb0f18956b425971e1d581d,roky erickson & the aliens,511
00d56cce92ba6bdb0bb0f18956b425971e1d581d,lovage,483
00d56cce92ba6bdb0bb0f18956b425971e1d581d,the duke spirit,1249
00d56cce92ba6bdb0bb0f18956b425971e1d581d,the cure,453
00d56cce92ba6bdb0bb0f18956b425971e1d581d,annette hanshaw,461
00d56cce92ba6bdb0bb0f18956b425971e1d581d,t. rex,301
00d56cce92ba6bdb0bb0f18956b425971e1d581d,beirut,311
00d56cce92ba6bdb0bb0f18956b425971e1d581d,kings of leon,312
00d56cce92ba6bdb0bb0f18956b425971e1d581d,supergrass,286
00d56cce92ba6bdb0bb0f18956b425971e1d581d,the smashing pumpkins,356
00d56cce92ba6bdb0bb0f18956b425971e1d581d,the kills,362
00d56cce92ba6bdb0bb0f18956b425971e1d581d,aldo ciccolini,389
00d56cce92ba6bdb0bb0f18956b425971e1d581d,of montreal,411
00d56cce92ba6bdb0bb0f18956b425971e1d581d,sonic youth,314
00d5769df523ec0922c02aab13710e43f674b93a,key,60
00d5769df523ec0922c02aab13710e43f674b93a,ladytron,73
00d5769df523ec0922c02aab13710e43f674b93a,河井英里,71
00d5769df523ec0922c02aab13710e43f674b93a,the beatles,70
00d5769df523ec0922c02aab13710e43f674b93a,dennis wilson,69
00d5769df523ec0922c02aab13710e43f674b93a,elvis costello & the attractions,67
00d5769df523ec0922c02aab13710e43f674b93a,aphex twin,64
00d5769df523ec0922c02aab13710e43f674b93a,doves,63
00d5769df523ec0922c02aab13710e43f674b93a,orbital,58
00d5769df523ec0922c02aab13710e43f674b93a,the dead milkmen,47
00d5769df523ec0922c02aab13710e43f674b93a,francois-joel thiollier,56
00d5769df523ec0922c02aab13710e43f674b93a,r.e.m.,52
00d5769df523ec0922c02aab13710e43f674b93a,阿知波大輔,48
00d5769df523ec0922c02aab13710e43f674b93a,the cure,47
00d5769df523ec0922c02aab13710e43f674b93a,hank williams,46
00d5769df523ec0922c02aab13710e43f674b93a,妹尾武,46
00d5769df523ec0922c02aab13710e43f674b93a,pixies,45
00d5769df523ec0922c02aab13710e43f674b93a,plastikman,45
00d5769df523ec0922c02aab13710e43f674b93a,blondie,73
00d5769df523ec0922c02aab13710e43f674b93a,howard jones,57
00d5769df523ec0922c02aab13710e43f674b93a,麻枝准,76
00d5769df523ec0922c02aab13710e43f674b93a,戸越まごめ,161
00d5769df523ec0922c02aab13710e43f674b93a,みとせのりこ,99
00d5769df523ec0922c02aab13710e43f674b93a,riya,1500
00d5769df523ec0922c02aab13710e43f674b93a,霜月はるか,418
00d5769df523ec0922c02aab13710e43f674b93a,折戸伸治,356
00d5769df523ec0922c02aab13710e43f674b93a,choro club feat. senoo,287
00d5769df523ec0922c02aab13710e43f674b93a,blasterhead,253
00d5769df523ec0922c02aab13710e43f674b93a,kiyo,196
00d5769df523ec0922c02aab13710e43f674b93a,moby,173
00d5769df523ec0922c02aab13710e43f674b93a,大谷幸,172
00d5769df523ec0922c02aab13710e43f674b93a,depeche mode,86
00d5769df523ec0922c02aab13710e43f674b93a,志方あきこ,494
00d5769df523ec0922c02aab13710e43f674b93a,tsukasa,147
00d5769df523ec0922c02aab13710e43f674b93a,lia,144
00d5769df523ec0922c02aab13710e43f674b93a,daydream,141
00d5769df523ec0922c02aab13710e43f674b93a,志方あきこ & 霜月はるか,119
00d5769df523ec0922c02aab13710e43f674b93a,merle haggard,116
00d5769df523ec0922c02aab13710e43f674b93a,svenson,110
00d5769df523ec0922c02aab13710e43f674b93a,新居昭乃,106
00d5769df523ec0922c02aab13710e43f674b93a,石橋優子,101
00d5769df523ec0922c02aab13710e43f674b93a,metric,100
00d5769df523ec0922c02aab13710e43f674b93a,zts,152
00d591fd9392d8afe3687ddc547892b9dec91981,stuart chatwood,482
00d591fd9392d8afe3687ddc547892b9dec91981,ghetto lee lewis,483
00d591fd9392d8afe3687ddc547892b9dec91981,alexander prievert,500
00d591fd9392d8afe3687ddc547892b9dec91981,konami kukeiha club,489
00d591fd9392d8afe3687ddc547892b9dec91981,protricity,499
00d591fd9392d8afe3687ddc547892b9dec91981,mp,481
00d591fd9392d8afe3687ddc547892b9dec91981,rayza,487
00d591fd9392d8afe3687ddc547892b9dec91981,analoq,474
00d591fd9392d8afe3687ddc547892b9dec91981,anberlin,444
00d591fd9392d8afe3687ddc547892b9dec91981,jd harding,463
00d591fd9392d8afe3687ddc547892b9dec91981,dj carbunk1e,461
00d591fd9392d8afe3687ddc547892b9dec91981,mazedude,459
00d591fd9392d8afe3687ddc547892b9dec91981,martin odonnell & michael salvatori,431
00d591fd9392d8afe3687ddc547892b9dec91981,afi,429
00d591fd9392d8afe3687ddc547892b9dec91981,e nomine,427
00d591fd9392d8afe3687ddc547892b9dec91981,jimmy eat world,501
00d591fd9392d8afe3687ddc547892b9dec91981,darkesword,464
00d591fd9392d8afe3687ddc547892b9dec91981,virt,522
00d591fd9392d8afe3687ddc547892b9dec91981,toe,522
00d591fd9392d8afe3687ddc547892b9dec91981,goat,524
00d591fd9392d8afe3687ddc547892b9dec91981,tyler heath,2112
00d591fd9392d8afe3687ddc547892b9dec91981,reel big fish,1965
00d591fd9392d8afe3687ddc547892b9dec91981,djpretzel,1629
00d591fd9392d8afe3687ddc547892b9dec91981,scott peeples,1238
00d591fd9392d8afe3687ddc547892b9dec91981,a perfect circle,943
00d591fd9392d8afe3687ddc547892b9dec91981,acidman,825
00d591fd9392d8afe3687ddc547892b9dec91981,kume daisaku,783
00d591fd9392d8afe3687ddc547892b9dec91981,linkin park,744
00d591fd9392d8afe3687ddc547892b9dec91981,dispatch,1120
00d591fd9392d8afe3687ddc547892b9dec91981,astral projection,691
00d591fd9392d8afe3687ddc547892b9dec91981,murder by death,668
00d591fd9392d8afe3687ddc547892b9dec91981,the surf coasters,653
00d591fd9392d8afe3687ddc547892b9dec91981,mcvaffe,652
00d591fd9392d8afe3687ddc547892b9dec91981,atomship,629
00d591fd9392d8afe3687ddc547892b9dec91981,graeme revell,566
00d591fd9392d8afe3687ddc547892b9dec91981,ali project,543
00d591fd9392d8afe3687ddc547892b9dec91981,overcoat,707
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,Танцы Минус,16
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,akira yamaoka,16
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,nickelback,18
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,green day,24
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,Борис Гребенщиков,22
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,coldplay,22
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,Пикник,14
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,Чайф,21
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,Сергей Никитин,14
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,Машина времени,10
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,brainstorm,11
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,Белая Гвардия,11
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,kenny g,10
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,a-ha,8
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,morcheeba,10
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,pako & frederik,10
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,Гарик Сукачев и Неприкасаемые,10
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,ДДТ,28
00d5c23929d67e2506d4c6cfda05181e14dc2e7f,secret service,9
