artist_id,artist
4690,electric boys
5771,gemini five
13360,smack
11669,poisonblack
11914,quiet riot
6317,hardcore superstar
3292,crashdïet
12044,ratt
8747,lita ford
9976,misty blue
3655,david aubrun
9919,minmi
14399,the angelic process
13940,sumner mckane
5864,giant squid
4901,equus
4528,earthless
10858,ocoai
3308,crime in choir
12273,rick derringer
2827,chas 'n' dave
13218,single
6547,hillbilly hellcats
5777,gene vincent
6983,isabella taviani
2990,cine
5949,gloria
7494,john ottman
6470,henry jackman
3675,david julyan
5803,george fenton
10315,mychael danna
16081,uakti
835,andrew lockington
3074,clint eastwood
884,angelo milli
8138,knut avenstroup haugen
7442,johan söderqvist
9773,michael giacchino
539,alberto iglesias
9019,luigi tenco
9904,mina
8614,levitation
7508,john surman
5466,francesco de gregori
5914,giuliano palma & the bluebeaters
12257,richard pryor
7114,james booker
15540,them
2345,bruce mcculloch
15319,the smothers brothers
15352,the statler brothers
12401,rocket from the crypt
10906,old 97's
10174,motor
3493,dan the automator
12864,sean na na
3171,combustible edison
11479,phat kontrollerz
6703,hybrid device
16421,volkovtrio
8098,kiwa
1001,antiscarp warriorz
4718,element
6711,hypnotix
14233,tea chairs
4904,eraser vs yöjalka
10481,neelix
15916,tres lost amigos
8828,loopus in fabula
7123,james reipas
14090,symphonix
6941,intriga
10249,mullet mohawk
12638,salakavala
15961,troll scientists
9059,luomuhappo
10669,nino katamadze
14340,texas faggott
13639,squaremeat
1167,arts of erebus
10293,my beloved
8947,love is colder than death
2538,camp z
16114,ultranoir
3579,dark sanctuary
6253,hagalaz' runedance
14706,the eden house
8582,les modules etranges
9151,madre del vizio
11473,phantom vision
12940,sensorium
14062,switchblade symphony
14809,the ghost of lemora
16527,whispers in the shadow
16719,zadera
9758,miazma
1072,arc gotic
15036,the merry thoughts
8430,last rites
11892,qek junior
11240,passion play
11622,plastique noir
346,adoration
5115,faith and the muse
5733,garden of delight
6511,hexperos
6802,ikon
10585,nfd
10768,nosferatu
1336,avaritia
11572,pink turns blue
1155,artesia
647,all my faith lost ...
2484,cadra ash
10069,monica richards
627,alien skull paint
8890,los prisioneros
4353,down by law
16030,twenty2
14681,the draft
7656,juan luis guerra
1266,atom and his package
12670,samiam
15512,the wonder stuff
1992,bloomfield/kooper/stills
2477,cab calloway
9170,magic slim
9026,luiz bonfá
14122,t-bone walker
13677,stan getz & luiz bonfa
7270,jelly roll morton
12193,retrigger
6478,herb alpert and the tijuana brass
2040,bob dylan & johnny cash
534,albert king with stevie ray vaughan
12206,reverie sound revue
1941,blind boy fuller
533,albert king
2805,charlie christian
11865,pure fiction
2036,bob brozman
5542,freddie king
16245,vasco & millboy
12440,rollergirl
13961,sunset project
8423,laser inc
12900,secret tunes
13688,star pilots
3815,deepforces
14035,sven-r-g vs. bass-t
10715,noice
5140,fancy
11721,potatoheadz
12763,savon
10333,mythos n dj cosmo
5634,full strike
16754,ziggy x
9494,master blaster
9870,miko mission
15888,trans-x
11268,patrick park
7071,jacob golden
11915,quietdrive
4763,elliott
9793,michael suby
14555,the casting out
8102,kjartan salvesen
13145,sie gubba
4507,e-76
2117,bonnie tyler
8038,kim larsen og bellami
13125,sibbe
6299,hans rotmo
14197,tanya tucker
8275,kurt nilsen
10863,odd nordstoga
13376,smokie
9074,luxus leverpostei
14597,the connells
16248,vassendgutane
4961,espen lind
10916,ole ivars
1357,ayhan sicimoğlu
4906,ercan irmak
1359,aynur do:an
15693,timur selçuk
16657,yavuz Çetin
4273,dolapdere big gang
970,anouar brahem
1513,barış manço
6232,göksel baktagir
6235,gürol ağırbaş
3524,daniel lanois
1846,bitter:sweet
3813,deep wound
6141,gride
13648,ss decontrol
1542,battle scarred
2964,chronic sick
5037,evil conduct
3115,cockney rejects
16107,ultimo asalto
4116,dissent
6957,irate
14533,the business
2206,bracewar
8137,knuckledust
10891,ohl
10420,nasty
13320,slapshot
15029,the meatmen
5078,f.b.i.
6641,hotbild
6847,impulse manslaughter
7550,joint venture
6975,iron lung
8201,krawallbrüder
3385,cwill
5084,f4
15496,the weepies
6701,hy
15144,the perishers
6070,graham colton band
11003,orange range
6893,ingram hill
7290,jeremy fisher
13077,shinee
11966,radwimps
13969,super junior
6112,greeeen
5082,f.t. island
16131,under graph
10575,news
5982,going under ground
7521,john-hoon
7864,kat-tun
15054,the moffatts
952,anneke van giersbergen
3894,depresszió
14307,terk dawn
14680,the doppler effect
16326,vicky devine presents saphara
2133,boom jinx
13158,signalrunners pres. syndica
815,andre visior & kay stone
12880,sebastian brandt
13959,sunny lax
291,accuface
4165,dj fire
13203,simon patterson
14274,tekara
7373,jing*da*law
6062,graeme harrison
12930,selu vibra
16413,void
12947,sequentia
859,andy blueman
3689,david west
9846,miikka leinonen
451,airwave
12857,seamo
6706,hydroid
407,agnelli & nelson
9400,mark thornton
447,airbase
1373,azu
11390,perasma
5609,frost like ashes
5309,fireflight
16707,youth alive
10694,no innocent victim
3313,crimson moonlight
6543,hilastherion
6881,inevitable end
16136,underneath the gun
10712,nodes of ranvier
2879,children 18:3
9948,miseration
6223,gwen stacy
8772,living sacrifice
12158,remove the veil
10957,once nothing
675,alove for enemies
16628,xdeathstarx
13331,sleeping giant
1991,bloody sunday
5117,faith massive
16475,war of ages
10142,mortal treason
8101,kj-52
15854,tourniquet
6310,happoradio
8372,lagerfeldt
10383,naildown
10617,nicole
15584,this mortal coil
13232,sir john betjeman
3262,couch
9670,members
14987,the loft
2222,brakes
8968,lowgold
15197,the pursuit of happiness
13934,sukpatch
14767,the flys
7328,jesus jones
9165,magazine
16116,ultravox
2034,bob
2729,celesty
3463,dalriada
6679,human fortress
13556,spaint
4511,e-sex-t
14773,the foreshadowing
9421,marsen jules
11678,pole
15778,tom zé
5742,gary burton
10414,nara leão
11235,pascal rogÈ
11692,pony bravo
1070,arbol
15323,the softies
10182,mountains
7149,jan jelinek
8907,lost in hildurness
6346,"hashimoto, kazumasa"
5962,goat horn
4402,dri
12090,rebel meets rebel
13938,summon
4604,edwin starr
14592,the coffin daggers
1974,blood duster
16578,witch
4107,disillusion
3571,dark disciple
14139,taake
15849,totenmond
16436,vreid
11288,paul davis
1506,barry manilow
11034,orleans
12315,rita coolidge
7471,john fogerty
13751,stephen bishop
2204,boz scaggs
2051,bob welch
14500,the boomtown rats
14002,surferosa
9808,michel sardou
587,alexander rybak
13957,sunny
15790,tommy körberg
10727,nolwenn leroy
8574,les enfoirés
12029,raphaël
14875,the hooters
3601,daryl braithwaite
10435,natasha st-pier
2887,chimène badi
893,anggun
12276,rick springfield
6984,isabelle boulay
7562,jon english
517,alannah myles
6644,hothouse flowers
15851,toto cutugno
13972,superbus
11663,pogo pops
2043,bob geldof
2794,charlene
5739,garou
2503,cali
9286,marc lavoine
6624,horse feathers
7126,james yuill
7620,joshua james
593,alexi murdoch
2239,brawdcast
3790,deb talan
3769,dear and the headlights
9646,meiko
7558,jon b.
9300,marcia griffiths
2279,brian mcknight
1390,b5
7926,kelis
15680,timbaland & magoo
7091,jaheim
5181,fatman scoop
1617,behexen
6723,i
1113,armagedda
10446,nattefrost
1306,aura noir
1323,autopsy
6777,ida corr vs fedde le grand
4198,dj north
9478,mason vs princess superstar
178,a journey down the well
16784,Ásmegin
429,aida nadeem
8777,ljungblut
6385,head control system
4588,edge of dawn
14687,the drones
3251,corpus delicti
12006,ram-zet
1217,asphyxia
6857,in the nursery
804,and also the trees
14359,the 3rd and the mortal
13500,sopor aeternus
14644,the deadfly ensemble
3356,cultura profetica
3759,deadsoul tribe
18,10 years
15837,tosca tango orchestra
13214,sinch
211,a.n.i.m.a.l.
9803,michel fugain
327,adamo
3516,daniel balavoine
3316,cristina branco
3045,claude françois
9941,mireille mathieu
14084,sylvie vartan
4461,dulce pontes
15706,tino rossi
6053,govi
9802,michel delpech
2171,boubacar traoré
494,alain barrière
9807,michel polnareff
9345,marie laforêt
14144,taco
7699,julien clerc
4865,enrico macias
775,ana moura
5859,gianni morandi
3052,claudio baglioni
2614,carlos do carmo
11694,pooh
5306,fiorella mannoia
613,alice
10979,onur akın
11281,patty pravo
8843,loredana bertè
1007,antonella ruggiero
9753,mia martini
11975,raffaella carrà
9515,matia bazar
1409,baccara
4304,donatella rettore
8998,lucio dalla
12445,ron
16910,Паперный Т.А..М...
513,alan sorrenti
9247,mango
941,anna oxa
9359,marina rei
12232,ricchi e poveri
8976,luca carboni
537,alberto camerini
5915,giuni russo
12230,riccardo cocciante
12163,renato zero
12231,riccardo fogli
5192,fausto papetti
16860,Ирина Нельсон
11911,quest pistols
16931,ТІК
16840,Глюкоза
16868,Константин Меладзе
15839,total
6927,intars busulis
16817,Алла Пугачёва
16311,via gra
16851,Елена Терлеева
11817,prāta vētra
10803,nu virgos
16831,Валерий Меладзе
12950,serebro
889,angels of venice
802,ancient future
631,alisa
4232,djam karet
9639,megabyte
11051,osamu kitajima
12699,sangit om
16850,Екатерина Болдырева
16846,Дидюля
12538,rungran
16909,Павел Кашин
16954,Юрий Наумов
16895,Настя
7901,kazu matsui
3651,david antony clark
16930,Сурганова и оркестр
16911,Пикник
7249,jean-philippe goude
6773,icon of coil
891,angelzoom
13225,sinéad oconnor
6252,hagalaz runedance
14554,the cassandra complex
11821,psyche
7734,justin r. durban
2657,carved in stone
11503,phillip boa & the voodooclub
7355,jim snidero
5655,funky dl
10520,nemo
2227,brandhärd
10865,oddisee
287,access immortal
10270,murs
13966,supastition
1034,apathy
10258,muneshine
11480,phenomden
2215,braille
15826,torch
9308,marco polo
12121,reef the lost cauze
1767,big punisher
1934,blessid union of souls
818,andrea bocelli
5022,everclear
5464,framing hanley
6890,information society
5017,eve 6
4004,diddy
8992,lucienne boyer
7871,kate gibson
6544,hildegard knef
6717,hélène ségara
5142,fanny ardant
497,alain delon
5529,françoiz breut
6372,hawkwind
9809,michel thomas
10232,mucky sailor
12250,richard humpty vission
2818,charlotte church
6087,grandmaster flash and the furious five
13784,steve hillage
13571,spb
5000,eureka machines
15957,triumph
12543,rupesh cartel
10823,nuuro
16854,Зьміцер Вайцюшкевіч
858,andy bell
16871,Крематорий
16101,ulis
16892,Мумий Тролль
12896,secret lives of the freemasons
8967,lower definition
5930,glassjaw
10380,naiad
6041,gospel
8875,los gatos negros
15513,the wonder years
10987,open hand
14645,the dear hunter
11528,pierce the veil
10695,no knife
8254,kudai
6004,gonzalo yañez
4521,eamon
9937,miranda cosgrove
10165,motel
14784,the friday night boys
11367,pencey prep
6039,gorod
4419,drudkh
2420,buried inside
14087,symbyosis
9455,martyr
1143,arsis
12616,sadist
16446,vörnagar
2769,chain of strength
5381,floorpunch
12535,run devil run
1414,backfire!
14071,sworn vengeance
10882,ofra harnoy
14800,the geeks
12007,ramallah
1541,battery
15923,trial
2708,cause for alarm
7661,judge
1108,arkangel
15488,the warriors
4517,e.town concrete
651,all out war
3783,death threat
3139,cold world
13045,shattered realm
11532,pierre fournier
16249,vassline
5632,full blown chaos
16690,yosebu
1605,bedrock
3003,circulation
8621,lexicon avenue
16944,Фруктовый Кефир
307,acropod
6154,groove chronicles
10648,nikos diamantopoulos
12731,sasha & john digweed
4204,dj patife
8627,lfo demon
11108,oxide & neutrino
7467,john digweed
16601,wookie
13406,so solid crew
16916,Психея
6142,gridlock
4349,dousk
6499,hernan cattaneo
16201,v-sag
10159,moshic
12528,rui da silva
14223,taucher
12086,rebecca
8931,louis de funès
1802,billie holiday & her orchestra
16405,vladimir cosma
2606,carl orff
2175,bourvil
8590,les rita mitsouko
11494,philharmonia slavonica
10668,nino ferrer
15031,the mekons
11776,prisonshake
16297,versus
3175,comet gain
3538,danielson
13177,silkworm
14585,the clean
8815,london sinfonietta
14988,the london festival orchestra
4537,eastman wind ensemble
2986,cincinnati pops orchestra
12504,royal scottish national orchestra
9381,mark hetzler
504,alan feinberg
9615,me
8703,lincoln center jazz orchestra
16151,united states air force concert band
10156,moscow virtuosi
10562,new london consort
8816,london symphony orchestra
11685,polyphony
5328,fitzwilliam string quartet
10571,new york philharmonic
11492,philadelphia orchestra
8814,london philharmonic orchestra
13582,speechwriters llc
1554,bbc symphony orchestra
9212,maksim
9398,mark schultz
15392,the swift
10876,off the beat
15150,the philosopher kings
918,animaniacs
9998,mobile
15218,the real tuesday weld
4458,duke special
13659,stabilo
10900,okapi
2715,cazals
8787,lo-fi-fnk
9674,memphis
9267,manual
2822,charlottefield
2346,bruce peninsula
1630,bella
3252,correcto
12719,sarah harmer
763,amy millan
14598,the constantines
8594,les vieilles salopes
10758,north of cornwallis
14570,the cherry orchard
2291,brideshead
14043,swan dive
14559,the cat's miaow
16968,カヒミ・カリィ
12314,rita calypso
367,aerospace
1769,big red bus
984,anthony rochester
1130,arms and legs
2027,bmx bandits
10001,mocca
3050,claudine longet
12872,seashells
8471,le coupe
14848,the heavy blinkers
8933,louis philippe
13420,soft pillow kisses
8961,loveletter
137,800 cherries
9835,mighty mighty
5944,glo-worm
1285,au pairs
8966,low deep
4148,dj assault
3858,delta 5
13346,slk
11924,quix*o*tic
4967,essentials
1100,ariel pink
15871,tracy + the plastics
11160,palais schaumburg
12843,scritti politti
7014,ivoryline
10443,national product
8431,last winter
1527,basim
11610,planet shakers
758,amy diamond
8127,klubbingman
6883,inez
1603,bedlight for blueeyes
1053,april sixth
656,all-time quarterback
7292,jeremy larson
16420,volcanoless in canada
8014,kiko veneno
2833,che sudaka
4700,electrocutango
5237,fermin muguruza
7821,karamelo santo
8583,les négresses vertes
2149,boris vian
7651,juan blas
8473,le maximum kouette
15807,tonino carotone
16122,umo jazz orchestra
11042,orquesta del plata
9585,mayra andrade
2847,cherry poppin daddies
5835,get well soon
7863,kat frankie
9663,melody gardot
8345,la tordue
7078,jacques schwarz-bart
8871,los delinqüentes
9292,marcel et son orchestre
3792,debout sur le zinc
14867,the hollywood studio symphony
9801,michel cusson
15003,the low frequency in stereo
1328,autumn tears
4958,esmerine
1218,asrai
3430,daau
865,andy mckee
5472,francis lai
514,alan stivell
9925,minsk
9249,manic movement
2488,"caetano veloso, gal costa, gilberto gil & maria bethânia"
8788,lobão
11919,quincy jones
16451,wado e realismo fantástico
1823,binario
16779,zé ramalho
11609,planet hemp
3471,damião experiença
15723,titãs
6257,hair
8880,los kjarkas
12373,roberto carlos
5824,geraldo vandré
1432,baden powell
10518,nelson gonçalves
16450,wado
4560,ed motta
7642,joão nogueira
4770,"elomar, geraldo azevedo, vital farias, xangai"
10112,moraes moreira
14204,taq
9031,lukas greenberg
5805,george gershwin
3549,danny howells
324,adam johnson
9792,michael salvatori
2907,choro club feat. senoo
9439,martin o'donnell
9266,manu dibango
11200,papa wemba
8063,king sunny ade
3432,daddy g
9205,majke
12559,ruts dc vs. zion train
5478,franco
13316,slackbaba
4390,dreadzone
7743,jäääär
14115,sõpruse puiestee
398,agent m
16282,vennaskond
15369,the studs
3447,dagö
1860,black box recorder
7650,juan atkins
696,alton miller
916,animals on wheels
4172,dj funk
4173,dj good groove
10006,model 500
12222,rhythim is rhythim
15741,tobias von hofsten
16135,underground resistance
14904,the intruders
9991,mmm
9539,matthew herbert
4401,drexciya
11958,radio boy
7954,kenny larkin
12703,santa esmeralda
9816,michigan
8112,klaus nomi
3688,david vendetta
11421,pete tong
4626,eight to infinity
3443,dagaz
3379,cut throat
1425,bad cash quartet
206,a.b.h.
9369,marit bergman
14920,the jinx
10590,niccokick
10742,nordman
10745,nordwind
12319,ritam nereda
8350,laakso
15161,the plan
6503,heroes
5943,glittertind
5426,forced reality
6143,griffin
12621,saga
10741,nordic thunder
1977,blood red eagle
3335,crusade
16427,von thronstahl
16443,väringarna
15308,the skulls
13638,squadron
13854,straw dogs
3607,das kraftfuttermischwerk
12920,segue
12469,roots radics
8049,kinderzimmer productions
10770,nosliw
10999,orange
6761,ibakusha
4012,die drei fragezeichen
4917,eric fish
12578,ryukyu underground
13572,speak
6320,hardman
14333,tetrack
11827,psychopathic rydas
8179,koopsta knicca
2103,bone brothers
16698,young buck
14638,the dayton family
4514,e.c. illa
11889,q-strange
143,8ball & mjg
8226,krizz kaliko
7752,k-rino
2367,bubba sparxxx
10433,natas
11164,paleface
2469,c-murder
3329,crucial conflict
12693,sandman
14124,t-rock
8466,layzie bone
6379,haystak
1848,bizzy bone
8202,krayzie bone
9592,mc chris
1028,anybody killa
8058,king gordy
8676,lil wyte
11722,potluck
9888,million stylez
3117,cocoa tea
7715,junior kelly
11904,queen ifrica
2504,cali p.
3042,classified
2137,bootcamp clik
3361,culture kultür
15516,the wounded
8602,lestat
8418,larva
16120,umbra et imago
15382,the sundial
15955,tristesse de la lune
8569,les anges de la nuit
8823,longing for dawn
7893,kauan
930,ankhagram
4389,dreadful shadows
11757,pride and fall
8906,lost area
13033,shape of despair
9076,lycia
15572,third realm
4835,empusa
2335,brotherhood of man
1438,baha men
14120,t'pau
15416,the tokens
12691,sandie shaw
5449,four seasons
13044,sharon shannon & friends
12586,s club 7
3246,cornershop
16590,wolfe tones
2375,bucks fizz
7369,jimmy soul
9823,middle of the road
13414,soeur sourire
13703,starship
3664,david essex
8882,los lobos
5202,feargal sharkey
1719,bette midler
15651,tiffany
13239,sissy spacek
8940,love affair
3025,claire sweeney
15282,the serendipity singers
12879,sebastian bach
2740,celtic legacy
13285,skiltron
1543,battlelore
16382,virgin steele
13529,sound horizon
16584,wizard
16569,wintersun
9089,lúnasa
6876,indk
14719,the ergs!
2771,chairlift
10457,nausea
4085,dirt
16504,we are scientists
1535,bassnectar
12839,screaming mechanical brain
14968,the left rights
15094,the nice device
15515,the world/inferno friendship society
6001,gonna get got
16127,uncle outrage
15991,tub ring
5456,foxy shazam
12927,self
16573,wired all wrong
11681,polkadot cadaver
13829,stolen babies
5871,gil mantera's party dream
13967,super 8-bit brothers
12136,reik
12227,ricardo montaner
16319,vicente y alejandro fernandez
4035,diego torres
3279,cox
5182,fato
11173,panda
9614,mdo
9087,lääz rockit
11405,perzonal war
14054,sweet cheater
3794,decadence
1066,arakain
4074,dionysus
1983,bloodbound
15400,the tears
4817,emilyn brodsky
2703,cats on fire
14489,the blue aeroplanes
8922,lou reed / john cale
5225,felt
16220,van hunt
13592,spice
3226,coolys hot box
981,anthony david
2934,chrisette michele
3221,conya doss
12274,rick james
4447,dubtribe sound system
7086,jaguar wright
8050,kindred the family soul
7950,kenny bobien
12673,sammie
2609,carl thomas
11983,rahsaan patterson
722,amel larrieux
5960,goapele
6309,hape kerkeling
13137,sideral
8115,klee
11306,paul potts
16593,wolfsheim
12681,samuel harfst
929,"anka, paul"
5887,gioacchino rossini
2933,chris zippel
15,1 giant leap
7170,jap jap
7284,jens gad
15716,tiromancino
684,alpinestars
16771,zucchero
16557,william orbit
1665,beni
15970,troy pierce
11437,peter grummich
9513,mathew jonson
9431,martin buttrich
12796,schaeben & voss
16414,voigt & voigt
7264,jeff samuel
8462,lawrence
584,alexander kowalski
7384,joachim spieth
4084,dirk leyers
9285,marc houle
12141,reinhard voigt
17043,田中フミヤ
13985,superpitcher
16960,いつもここから
5233,ferenc
11307,paul ritch
15053,the modernist
8191,kowloon
7737,justus köhncke
4903,erase errata
8774,liz phair
3805,deee-lite
2764,cex
9206,majority rule
4558,ed gein
13039,sharks keep moving
2255,breather resist
3662,david cross
15749,todd barry
14730,the exploding hearts
962,anodyne
204,a-trak
10394,naked raygun
4843,end of a year
8950,love lost but not forgotten
11066,oswaldo montenegro
9926,mint
3878,denali
11870,puscifer
14737,the fakes
6598,homomilitia
12837,scream club
8075,kinnie starr
7770,kaia
13652,ssion
15929,tribe 8
1257,athens boys choir
7587,jonny mcgovern
15294,the shondes
5880,gina young
14840,the halo benders
10620,nicole reynolds
16292,vermillion lies
2199,boyskout
15656,tiger trap
14556,the casual dots
12324,river city rebels
15117,the organ
478,al
7793,kamelancien
1460,bambi cruz
10201,mr r
2876,chiens de paille
5085,fabe
4252,doc gyneco
8310,la boussole
241,abd al malik
9110,mac tyer
15948,triptik
486,al peco
422,ahmad
8321,la fouine
11014,orelsan
10395,nakk
12641,salif
10330,mystik
8970,lpc
12403,rockin’ squat
8151,kohndo
8715,lino
12408,rocé
10537,nessbeal
4536,eastern conference champions
15738,toad the wet sprocket
3148,colin macintyre
6611,hope of the states
14882,the hourly radio
11363,pelle carlberg
10314,my vitriol
12854,seafood
754,ampop
13544,south
15067,the motorhomes
11868,puressence
11549,pilate
8484,leaves
13762,steppenwolf
9098,m.a. numminen
6411,hector
7675,juice leskinen
6186,guerre froide
5408,fobia
11151,painbastard
16380,virgin prunes
2528,camerata mediolanense
7199,javier corcobado
3360,culture kult¸r
16644,xymox
1326,autour de lucie
12916,sefiros
16759,zombina & the skeletones
12443,romowe rikoito
12475,rose chronicles
13607,spiritual front
16740,zeraphine
9242,mandragora scream
12477,rose rovine e amanti
12442,rome
1096,argine
1440,bain wolfkind
11011,ordo rosarius equilibrio
1204,ashram
4660,el cuervo de poe
8520,leger des heils
11884,p·jaro de mal ag¸ero
10861,oda relicta
16794,Ô paradis
10684,niños del brasil
8479,le'rue delashay
3234,corcobado
4109,dismal euphony
14244,tears of passion
16422,voltaire
3916,des ark
14961,the lashes
3684,david sedaris
9686,meneguar
8942,love arcade
10400,nana grizol
13569,spazboy
11672,pokémon
5639,fun.
6285,handsome devil
13873,stroke 9
15722,titus andronicus
11957,radio 4
9317,marcy playground
5620,fuck
10062,moneen
7874,kate perry
12303,riot in belgium
1051,appleseed
16686,yoko ono
9481,masonna
8721,lionel marchetti
16617,x
14264,teenage jesus and the jerks
12345,robert ashley
11316,paul westerberg
14373,the advisory circle
16534,whitehouse
7154,jandek
14550,the caretaker
1833,birchville cat motel
9714,merzbow
2007,blue states
7565,jon kennedy
4327,doria roberts
11234,pascal obispo
8237,krusseldorf
15385,the supertones
5009,evan bartholomew
13580,spectrum vision
6546,hilight tribe
16252,vataff project
8082,kira kira
9287,marc leclair
11213,parallel worlds
6522,hibernation
11586,pitch black
9661,melodium
13637,spyweirdos
335,adham shaikh
782,anahata
368,aes dana
4779,elve
16038,twins
5661,further seems forever
3687,david usher
8735,lis er stille
14628,the damage manual
11822,psyched up janis
527,alban berg quartett
8065,king's college choir
13329,sleep sounds
16680,yo-yo ma & emanuel ax
1590,beaux arts trio
10198,mr hudson & the library
949,anne queffelec
10512,nellee hooper
14165,taku iwasaki
12724,saratoga
6942,inu yasha
3643,dave rodgers
14163,takiyuki hattori
1181,asakawa tomoyuki
921,animetal
10797,nozomi aoki
2030,bo diddley
14704,the economist
6970,iron and wine / calexico
7209,jay farrar
7476,john hiatt
9718,mesh-29
2782,channel light vessel
14490,the blue nile
13788,steve lawson
1798,bill nelson
11748,preston reed
7146,jan garbarek
1737,bez jacka
7557,jon & vangelis
7823,karate
10563,new model army
16243,variété
13267,skaparrapid
6616,hora zulu
16663,yelle
9252,maniática
5097,facto delafé y las flores azules
12919,segismundo toxicomano
10793,nowayout
1692,berri txarrak
8952,love of lesbian
11579,piperrak
15158,the pink spiders
11712,porta
13988,supersubmarina
3862,deluxe
5076,ezinean
9456,marvin
1162,articles of faith
10963,one last wish
9692,mental
4355,down to nothing
13507,soul control
5154,faraquet
13096,shook ones
5077,f-minus
11667,poison idea
13990,supertouch
5165,farside
13526,soulside
6649,hour of the wolf
6793,ignition
958,annihilation time
12580,rzl dzl
11851,punch
5956,go it alone
5920,give
8652,lifes halt
1707,betercore
15014,the mall
6107,gray matter
611,alibi
2305,britny fox
2978,chłopcy z placu broni
664,allen-lande
10866,oddział zamknięty
9204,majesty
1711,beth hart
5848,ghostland observatory
8923,lou rhodes
2445,butterfly boucher
9845,miike snow
9972,missy higgins
4975,esthero
7421,joe purdy
2770,chainsaw
6878,indukti
16377,violent work of art
11272,patrycja markowska
1538,batalion damour
3602,darzamat
3852,delight
7685,julia marcell
12921,sei2ure
1147,art of fighters
3509,danger
6452,hellsystem
5302,fintelligens
9913,mindustries
10769,nosferatu & endymion
3418,d-passion
10942,omar santana
5685,gabba front berlin
6281,hamunaptra
12522,ruffneck & ophidian
14006,surreal & the sound providers
11340,peaky pounder
4191,dj mad dog
10776,notkea rotta
6103,gravious
4893,enzyme x
9628,meccano twins
4851,endymion
10996,ophidian
8301,l.a.o.s.
892,angerfist
9619,meander
12856,seam
15443,the unlovables
11217,parasites
13132,sicko
15041,the methadones
11352,pegboy
7020,j church
1121,armchair martian
4101,discount
188,a radio with guts
14413,the arrivals
16044,two cow garage
1041,apocalypse hoboken
15353,the steinways
1478,banner pilot
13974,superchunk
7507,john stewart
15492,the weavers
5941,glenn yarbrough
3765,dean evenson
6554,himekami
13636,spyro gyra
3485,dan gibson
573,alex de grassi
8040,kim robertson
12361,robert plant
2385,buddy rich
1683,berlinner philharmoniker
6293,hannah fury
5839,ghastly ones
904,ania
14344,th legendary shack*shakers
15535,thee merry widows
1232,astro zombies
6180,guana batz
6031,gorilla
11585,pitbullfarm
12216,rezurex
15022,the matadors
9507,matchbox
2181,bows
3377,cut chemist
7604,jose james
6026,gore gore girls
5383,florence + the machine
5372,flip kowlier
14647,the death letters
11446,peter pan speedrock
14450,the bellrays
1725,betty davis
5011,evan johns & his h-bombs
7553,jolie holland
3200,congregation
1864,black diamond heavies
8514,left lane cruiser
1540,batmobile
2076,boegies
3720,de kift
8570,les baxter
12975,seven
14153,taj mahal
6418,heidi happy
7632,joy denalane
3635,dave grusin
13497,sophie hunger
2055,bobby byrd
4968,esser
16761,zongamin
5792,geoff white
3158,colonel abrams
10225,mtume
8116,kleeer
16665,yellow magic orchestra
2249,breakbot
5215,fela kuti
503,alan braxe
3455,daktari
11236,pascow
8135,knochenfabrik
3731,dead by sunrise
10176,motorjesus
6916,insert coin
2660,casanovas schwule seite
13742,stenkelfeld
2838,chefdenker
4017,die gerd show
7616,josh woodward
16242,varius manx
11670,pokahontaz
768,an april march
7738,justyna steczkowska
2995,cinq g
14630,the damning well
5906,girls under glass
8120,kliche
9666,melotron
103,4one
10199,mr jones machine
16164,unterart
7525,johnny burnette
7349,jim morrison
7523,johnny & the hurricanes
8504,lee morse
1044,apollo sunshine
3270,country joe & the fish
7360,jimmie rodgers
13855,strawberry alarm clock
2633,carolina club orchestra
14252,ted lewis and his band
14492,the blues magoos
6497,hermitude
6911,ino hidefumi
14530,the budos band
760,amy lavere
814,andre nickatina
263,abrasive wheels
15028,the meantraitors
11578,pipedown
14384,the alley dukes
12627,saigon
2498,calabrese
296,aces wild
15084,the nerve agents
16537,whole wheat bread
15077,the mutilators
8150,koffin kats
2500,calavera
1471,bandits of the acoustic revolution
15682,time again
11472,phantom rockers
14577,the chop tops
15147,the phenomenauts
1045,apoptose
2231,branikald
16936,Твердь
16927,Стары Ольса
8667,liholesie
16908,Оргия Праведников
3363,cultus ferox
16941,Тэм
10103,mooncake
10451,natural spirit
16118,ulytau
2777,chamber
5416,folque
5131,falkenstein
10416,narsilion
16211,vali
1930,bleeding nature
978,anthesteria
16928,Ступени
16823,Башня rowan
16873,Крыс
16807,Žalvarinis
5404,flëur
10100,moon far away
16937,Темнозорь
16832,Василий К.
16212,valkiria
8955,love spirals downwards
13023,shaman
16834,Ветер Воды
1597,beccy owen
9679,memphis slim
6647,hound dog taylor & the house rockers
13440,sole and the skyrider band
10731,non-prophets
12010,ramblin' thomas
14183,tampa red
184,a night in the box
3811,deep puddle dynamics
7366,jimmy rogers
8824,lonnie johnson
6473,henry thomas
13333,sleepy john estes
2029,bo carter
4769,elmore james
1940,blind blake
3707,days
6196,guitar
12412,rod thomas
16977,タイナカサチ
3093,clubfeet
10200,mr miyagi
12663,sam taylor-wood & pet shop boys
12783,scanners
14822,the good natured
5262,fictionjunction yuuka
140,80kidz
7405,joe and will ask?
9194,mahogany
13629,sportsday megaphone
16045,two door cinema club
5994,golec uorkiestra
16521,wham!
5486,frank boeijen
15258,the saints
1350,axelle red
10551,neva dinova
